idx1,idx2,similarity,nama_1,nama_2,final_score,predicted_label
2534,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2534,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2534,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2534,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2534,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2535,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2535,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2535,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2535,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2535,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2536,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2536,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2536,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2536,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2536,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2537,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2537,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2537,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2537,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2537,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2538,1145,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2538,1147,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2538,1144,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2538,1141,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2538,1148,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2540,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2540,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2540,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2540,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2540,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2541,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2541,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2541,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2541,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2541,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2542,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2542,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2542,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2542,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2542,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2543,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2543,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2543,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2543,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2543,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2544,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2544,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2544,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2544,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2544,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2545,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2545,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2545,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2545,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2545,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2546,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2546,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2546,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2546,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2546,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2547,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2547,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2547,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2547,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2547,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2548,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2548,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2548,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2548,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2548,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2549,2550,1.0,Belanja Perjalanan Dinas Dalam Negeri,Belanja Perjalanan Dinas Dalam Negeri,1.0,mirip
2549,2824,1.0,Belanja Perjalanan Dinas Dalam Negeri,Belanja Perjalanan Dinas Dalam Negeri,0.6,tidak
2549,2177,0.9859851405513484,Belanja Perjalanan Dinas Dalam Negeri,Belanja Perjalanan Dinas Biasa - Dalam Negeri,0.5915910843308091,tidak
2550,2824,1.0,Belanja Perjalanan Dinas Dalam Negeri,Belanja Perjalanan Dinas Dalam Negeri,0.6,tidak
2551,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2551,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2551,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2551,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2551,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2552,1145,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2552,1147,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2552,1144,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2552,1141,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2552,1148,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2553,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2553,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2553,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2553,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2553,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2554,1145,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2554,1147,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2554,1144,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2554,1141,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2554,1148,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2555,2938,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,0.6,tidak
2557,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2557,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2557,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2557,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2557,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2558,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2558,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2558,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2558,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2558,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2559,2577,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2559,2620,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2559,2576,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2559,2675,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2559,2619,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2560,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2560,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2560,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2560,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2560,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2561,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2561,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2561,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2561,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2561,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2562,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2562,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2562,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2562,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2562,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2564,1145,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2564,1147,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2564,1144,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2564,1141,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2564,1148,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2565,2800,1.0,Belanja Perjalanan Dinas,Belanja Perjalanan Dinas,0.6,tidak
2565,2238,1.0,Belanja Perjalanan Dinas,Belanja Perjalanan Dinas,0.8,tidak
2565,2652,1.0,Belanja Perjalanan Dinas,Belanja Perjalanan Dinas,0.8,tidak
2565,2840,1.0,Belanja Perjalanan Dinas,Belanja Perjalanan Dinas,0.6,tidak
2565,2651,1.0,Belanja Perjalanan Dinas,Belanja Perjalanan Dinas,0.8,tidak
2566,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2566,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2566,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2566,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2566,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2567,2470,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa,0.6,tidak
2567,2273,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa,0.6,tidak
2567,2340,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa,0.6,tidak
2567,2932,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa,0.6,tidak
2567,2672,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa,0.8,tidak
2568,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2568,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2568,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2568,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2568,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2569,1145,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2569,1147,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2569,1144,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2569,1141,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2569,1148,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2570,1145,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2570,1147,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2570,1144,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2570,1141,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2570,1148,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2571,1145,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2571,1147,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2571,1144,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2571,1141,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2571,1148,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota,0.6,tidak
2572,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2572,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2572,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2572,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2572,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2573,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2573,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2573,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2573,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2573,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2575,2698,1.0,Belanja Perjalanan Dinas Luar Daerah,Belanja Perjalanan Dinas Luar Daerah,0.8,tidak
2575,2579,1.0,Belanja Perjalanan Dinas Luar Daerah,BELANJA PERJALANAN DINAS LUAR DAERAH,0.8,tidak
2575,2679,0.989164709942398,Belanja Perjalanan Dinas Luar Daerah,Perjalanan dinas luar daerah,0.7934988259654387,tidak
2575,2507,0.989164709942398,Belanja Perjalanan Dinas Luar Daerah,Perjalanan Dinas Luar Daerah,0.7934988259654387,tidak
2576,2577,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2576,2620,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2576,2675,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2576,2619,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2577,2620,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2577,2675,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2577,2619,1.0,Belanja PerjalananDinas Biasa,Belanja PerjalananDinas Biasa,1.0,mirip
2578,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2578,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2578,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2578,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2578,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2579,2698,1.0,BELANJA PERJALANAN DINAS LUAR DAERAH,Belanja Perjalanan Dinas Luar Daerah,1.0,mirip
2579,2679,0.989164709942398,BELANJA PERJALANAN DINAS LUAR DAERAH,Perjalanan dinas luar daerah,0.9934988259654387,mirip
2580,2609,1.0,Perjalanan Dinas Dalam Daerah,PERJALANAN DINAS DALAM DAERAH,1.0,mirip
2580,2581,1.0,Perjalanan Dinas Dalam Daerah,Perjalanan Dinas Dalam Daerah,1.0,mirip
2581,2609,1.0,Perjalanan Dinas Dalam Daerah,PERJALANAN DINAS DALAM DAERAH,1.0,mirip
2582,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2582,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2582,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2582,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2582,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2583,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2583,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2583,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2583,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2583,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2584,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2584,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2584,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2584,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2584,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2585,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2585,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2585,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2585,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2585,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2586,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2586,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2586,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2586,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2586,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2587,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2587,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2587,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2587,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2587,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2588,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2588,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2588,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2588,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2588,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2589,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2589,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2589,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2589,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2589,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2590,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2590,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2590,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2590,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2590,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2591,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2591,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2591,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
2591,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa,0.6,tidak
